"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-09-12","93.0","-3.19","5.20","Ji-Man Choi",596847,607391,"walk","ball",,,,,"11","Ji-Man Choi walks.  ","R","L","R","TB","BOS","B","null","null",3,2,2020,"-0.64","0.97","-1.77","4.61","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",5.119295232239685,-135.29131600313858,2.2171141134316694,-9.063100279744548,31.486386927650237,-21.103389315983893,"3.24","1.49","null","null","null","94.0","1882","7.0",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.49","null","null","0.70",1,0,0,"null",29,"6","4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FC","2020-09-12","89.9","-3.18","5.37","Ji-Man Choi",596847,607391,"null","called_strike",,,,,"4","null","R","L","R","TB","BOS","S","null","null",3,1,2020,"0.23","0.57","-0.55","2.63","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",6.107311234864238,-130.87054032281677,-2.0372407664384604,1.3391083712284273,28.050687527723777,-25.39065589596058,"3.26","1.45","null","null","null","91.0","2172","7.0",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.54","null","null","null","null","null","null","null",29,"5","Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"SI","2020-09-12","92.7","-3.26","5.17","Ji-Man Choi",596847,607391,"null","ball",,,,,"11","null","R","L","R","TB","BOS","B","null","null",2,1,2020,"-1.45","0.28","-0.95","3.15","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",9.182569016406305,-134.69916016689174,0.10787812901296046,-19.65717532455783,30.561004277984836,-29.088811543282286,"3.19","1.47","null","null","null","93.5","1745","7.0",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.55","null","null","null","null","null","null","null",29,"4","Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FC","2020-09-12","88.3","-3.06","5.44","Ji-Man Choi",596847,607391,"null","foul",,,,,"2","null","R","L","R","TB","BOS","S","null","null",2,0,2020,"0.27","0.64","-0.02","2.88","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",6.914667856093202,-128.49322828145657,-1.4959246962410138,1.5403947065649821,26.37539724695996,-24.971702038444768,"3.29","1.54","195","80.0","61","89.5","2179","7.0",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.52","null","null","null","null","null","null","null",29,"3","Cutter",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"SI","2020-09-12","91.2","-3.29","5.19","Ji-Man Choi",596847,607391,"null","ball",,,,,"11","null","R","L","R","TB","BOS","B","null","null",1,0,2020,"-1.13","0.17","-1.19","2.51","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",7.802278249528973,-132.57546348467463,-1.1963260273302327,-14.985744093494015,28.738257228045207,-30.124929920032372,"3.19","1.44","null","null","null","92.1","1607","6.9",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.56","null","null","null","null","null","null","null",29,"2","Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"SI","2020-09-12","90.5","-3.23","5.27","Ji-Man Choi",596847,607391,"null","ball",,,,,"11","null","R","L","R","TB","BOS","B","null","null",0,0,2020,"-1.58","0.51","-0.92","3.47","null","null","null",0,4,"Bot","null","null",,,"608700",,"null",9.236205254285904,-131.54937539219068,0.40432630898496436,-20.305991230676298,27.594783068147127,-26.586340132404604,"3.24","1.49","null","null","null","91.5","1749","6.9",630959,607391,"608700","656308","624414","646240","593428","622168","598265","657077","53.59","null","null","null","null","null","null","null",29,"1","Sinker",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2020-09-12","99.0","-2.18","5.50","Ji-Man Choi",596847,543135,"double","hit_into_play_no_out",,,,,"7","Ji-Man Choi doubles (13) on a line drive to left fielder Yairo Munoz.  ","R","L","R","TB","BOS","X",7,"line_drive",0,0,2020,"-0.95","1.22","-0.35","1.64","null","null","null",2,1,"Bot","42.86","107.59",,,"608700",,"null",7.237173649770368,-143.82104054263309,-7.946607212482249,-14.876891186316001,35.27869557750445,-13.53311549640056,"3.29","1.54","344","96.8","29","99.4","2154","6.7",630959,543135,"608700","656308","624414","646240","593428","622168","598265","657077","53.79","0.443","0.709","1.25",1,1,1,5,8,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"FF","2020-09-11","98.1","-1.83","5.47","Ji-Man Choi",596847,476594,"double","hit_into_play_score",,,,,"8","Ji-Man Choi doubles (12) on a sharp line drive to center fielder Jackie Bradley Jr.  Joey Wendle scores.    Brandon Lowe to 3rd.  ","R","L","R","TB","BOS","X",8,"line_drive",2,1,2020,"-1.14","1.14","0.00","1.88",621563,"null",664040,1,8,"Bot","147.40","90.05",,,"543877",,"null",7.671696401410176,-142.47996577489252,-6.893140161289084,-17.38495190322767,34.32139165165501,-15.166284197770166,"3.28","1.54","148","103.3","8","98.7","2126","6.8",630958,476594,"543877","666915","624414","660620","624407","656308","598265","657077","53.67","0.714","0.643","1.25",1,1,1,4,71,"4","4-Seam Fastball",9,0,9,0,0,9,9,0,"Standard","Standard"
"FF","2020-09-11","97.2","-1.76","5.52","Ji-Man Choi",596847,476594,"null","foul",,,,,"4","null","R","L","R","TB","BOS","S","null","null",2,0,2020,"-0.92","1.13","-0.60","2.35",621563,"null",664040,1,8,"Bot","null","null",,,"543877",,"null",5.276623561796324,-141.34443499304916,-5.57257163292763,-13.569670536885715,34.72009236998693,-15.940401554855805,"3.28","1.54","312","90.4","33","97.7","2164","6.8",630958,476594,"543877","666915","624414","660620","624407","656308","598265","657077","53.71","null","null","null","null","null","null","null",71,"3","4-Seam Fastball",9,0,9,0,0,9,9,0,"Standard","Standard"
"CH","2020-09-11","82.6","-1.91","5.33","Ji-Man Choi",596847,476594,"null","ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",1,0,2020,"-1.51","0.25","0.13","1.15",621563,"null",664040,1,8,"Bot","null","null",,,"543877",,"null",7.631848130867657,-120.0262044764226,-3.4551280258367028,-16.102137311691465,25.01446619747871,-29.27062114513777,"3.25","1.55","null","null","null","82.8","1522","6.7",630958,476594,"543877","666915","624414","660620","624407","656308","598265","657077","53.80","null","null","null","null","null","null","null",71,"2","Changeup",9,0,9,0,0,9,9,0,"Standard","Standard"
"FF","2020-09-11","98.7","-1.97","5.42","Ji-Man Choi",596847,476594,"null","ball",,,,,"12","null","R","L","R","TB","BOS","B","null","null",0,0,2020,"-1.02","1.26","1.10","2.69",621563,"null",664040,1,8,"Bot","null","null",,,"543877",,"null",10.799830986485405,-143.30014832467975,-4.877090846648313,-16.684392473412025,35.02336543240144,-13.890432124690717,"3.28","1.52","null","null","null","99.0","2250","6.7",630958,476594,"543877","666915","624414","660620","624407","656308","598265","657077","53.77","null","null","null","null","null","null","null",71,"1","4-Seam Fastball",9,0,9,0,0,9,9,0,"Standard","Standard"
"FF","2020-09-11","94.8","-1.85","5.54","Ji-Man Choi",596847,622490,"walk","ball",,,,,"14","Ji-Man Choi walks.  ","R","L","R","TB","BOS","B","null","null",3,2,2020,"-0.40","1.70","0.67","0.93","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",7.4342889943978205,-137.5275969072364,-10.059735443159841,-6.848743583842285,33.11210622375127,-8.531237082755977,"3.28","1.47","null","null","null","94.1","2401","6.2",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.29","null","null","0.70",1,0,0,"null",58,"8","4-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"FF","2020-09-11","95.1","-1.80","5.78","Ji-Man Choi",596847,622490,"null","ball",,,,,"12","null","R","L","R","TB","BOS","B","null","null",2,2,2020,"-0.37","1.55","0.12","3.73","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",5.8116140504280835,-138.38484885574164,-3.144690635239699,-6.099248459163478,33.176865702736876,-11.807432232271054,"3.28","1.55","null","null","null","94.0","2383","5.8",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.71","null","null","null","null","null","null","null",58,"7","4-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"SL","2020-09-11","86.5","-1.64","5.77","Ji-Man Choi",596847,622490,"null","ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",1,2,2020,"0.41","0.15","0.65","0.52","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",4.5876965467768995,-125.83501222493206,-6.557303310402111,3.457759323051658,25.853662270515297,-29.47721576005832,"3.28","1.53","null","null","null","85.9","2733","6.0",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.55","null","null","null","null","null","null","null",58,"6","Slider",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"FF","2020-09-11","95.5","-1.91","5.66","Ji-Man Choi",596847,622490,"null","ball",,,,,"11","null","R","L","R","TB","BOS","B","null","null",0,2,2020,"-0.58","1.70","-0.65","5.42","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",4.564085581827142,-138.9078179793308,1.216012312237464,-8.552628810845258,34.615342820206244,-10.943840541630262,"3.28","1.51","null","null","null","94.1","2476","5.7",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.77","null","null","null","null","null","null","null",58,"5","4-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"SL","2020-09-11","87.5","-1.69","5.76","Ji-Man Choi",596847,622490,"null","foul",,,,,"9","null","R","L","R","TB","BOS","S","null","null",0,2,2020,"0.11","0.39","0.78","1.81","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",5.68391891724837,-127.35806767659881,-4.144031090763856,0.05432785944915826,26.692184602224803,-27.318815259396565,"3.28","1.54","300","100.4","20","86.7","2662","5.8",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.71","null","null","null","null","null","null","null",58,"4","Slider",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"FF","2020-09-11","96.1","-1.76","5.70","Ji-Man Choi",596847,622490,"null","foul",,,,,"5","null","R","L","R","TB","BOS","S","null","null",0,2,2020,"-0.73","1.62","-0.08","2.69","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",6.07771521928558,-139.57058935582464,-5.927471206031022,-10.988468163990175,36.071014292148114,-9.948723535933276,"3.28","1.54","252","75.8","36","94.9","2453","6.0",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.48","null","null","null","null","null","null","null",58,"3","4-Seam Fastball",5,0,5,0,0,5,5,0,"Strategic","Standard"
"SL","2020-09-11","89.4","-1.78","5.63","Ji-Man Choi",596847,622490,"null","foul",,,,,"14","null","R","L","R","TB","BOS","S","null","null",0,1,2020,"0.18","0.46","1.05","1.54","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",6.549455298908905,-129.93763408962099,-4.966402244218001,0.608299624848828,28.652596615577924,-26.14280974457347,"3.28","1.54","4","76.2","-23","88.5","2669","5.9",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.60","null","null","null","null","null","null","null",58,"2","Slider",5,0,5,0,0,5,5,0,"Standard","Standard"
"SL","2020-09-11","89.3","-1.99","5.55","Ji-Man Choi",596847,622490,"null","called_strike",,,,,"13","null","R","L","R","TB","BOS","S","null","null",0,0,2020,"0.14","0.63","-0.90","2.17","null","null","null",1,7,"Bot","null","null",,,"543877",,"null",2.366149997948528,-130.02036739312095,-3.562315429575141,1.0073747378707927,29.689597365614087,-24.441335657780435,"3.39","1.65","null","null","null","88.4","2776","5.9",630958,622490,"543877","666915","624414","646240","593428","656308","598265","657077","54.61","null","null","null","null","null","null","null",58,"1","Slider",5,0,5,0,0,5,5,0,"Standard","Standard"
"SI","2020-09-11","91.7","-1.85","4.34","Ji-Man Choi",596847,570488,"field_out","hit_into_play",,,,,"7","Ji-Man Choi lines out to third baseman Rafael Devers.  ","R","L","R","TB","BOS","X",5,"line_drive",1,0,2020,"-1.74","-0.25","-0.74","1.85","null","null","null",0,5,"Bot","93.01","146.95",,,"543877",,"null",6.731773947042794,-133.27917397432282,0.24700935013254877,-22.19997125012423,33.35057220882777,-35.39827436841692,"3.28","1.54","152","87.2","11","92.8","2377","7.4",630958,570488,"543877","666915","624414","646240","593428","656308","598265","657077","53.10","0.650","0.585","0.00",1,0,0,4,41,"2","Sinker",4,0,4,0,0,4,4,0,"Standard","Standard"
"SI","2020-09-11","93.0","-1.89","4.34","Ji-Man Choi",596847,570488,"null","ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",0,0,2020,"-1.73","0.69","1.12","1.59","null","null","null",0,5,"Bot","null","null",,,"543877",,"null",11.717449572901645,-134.79263368909048,-2.7279666263115603,-23.712977018609372,31.86633633408991,-23.36435882029728,"3.28","1.52","null","null","null","94.2","2320","7.4",630958,570488,"543877","666915","624414","646240","593428","656308","598265","657077","53.09","null","null","null","null","null","null","null",41,"1","Sinker",4,0,4,0,0,4,4,0,"Standard","Standard"
"FF","2020-09-11","86.6","1.85","5.06","Ji-Man Choi",596847,664180,"field_out","hit_into_play",,,,,"4","Ji-Man Choi lines out to center fielder Jackie Bradley Jr. ","R","L","L","TB","BOS","X",8,"line_drive",1,0,2020,"0.03","1.20","-0.29","2.56","null",621563,664040,0,3,"Bot","130.68","55.46",,,"543877",,"null",-5.161982305339384,-126.10014588820654,-2.239804300705607,1.3360287521047387,24.631300024353305,-19.093278490322483,"3.28","1.54","341","89.9","24","86.9","2248","6.4",630958,664180,"543877","666915","624414","646240","593428","656308","598265","657077","54.13","0.179","0.183","0.00",1,0,0,3,25,"2","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2020-09-11","86.7","1.76","5.11","Ji-Man Choi",596847,664180,"null","ball",,,,,"11","null","R","L","L","TB","BOS","B","null","null",0,0,2020,"-0.05","1.12","-0.07","4.50","null",621563,664040,0,3,"Bot","null","null",,,"543877",,"null",-4.283195431350898,-126.31645214619734,2.39915945668442,0.28189624449028344,24.131988831450645,-20.790039772376534,"3.28","1.65","null","null","null","86.8","2338","6.1",630958,664180,"543877","666915","624414","646240","593428","656308","598265","657077","54.37","null","null","null","null","null","null","null",25,"1","4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard"
"SI","2020-09-11","88.2","-3.89","5.27","Ji-Man Choi",596847,592811,"walk","ball",,,,,"11","Ji-Man Choi walks.  ","R","L","R","TB","BOS","B","null","null",3,2,2020,"-1.21","0.19","-0.50","4.07","null",664040,"null",2,1,"Bot","null","null",,,"543877",,"null",10.81035092703718,-127.90097197374608,2.845470612797111,-15.55225933809155,26.613328528119887,-30.91223710853927,"3.28","1.55","null","null","null","88.5","2419","6.7",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.84","null","null","0.70",1,0,0,"null",7,"6","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-09-11","76.4","-4.40","5.04","Ji-Man Choi",596847,592811,"null","blocked_ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",2,2,2020,"1.14","-0.33","0.71","0.62","null",664040,"null",2,1,"Bot","null","null",,,"543877",,"null",8.71347916077213,-110.82176099023575,-1.5331228903070988,7.520755661816004,22.89107251245626,-34.75322011626173,"3.22","1.48","null","null","null","76.1","2676","6.6",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.91","null","null","null","null","null","null","null",7,"5","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2020-09-11","75.6","-4.32","5.03","Ji-Man Choi",596847,592811,"null","foul",,,,,"8","null","R","L","R","TB","BOS","S","null","null",2,1,2020,"1.20","-0.53","-0.27","1.74","null",664040,"null",2,1,"Bot","null","null",,,"543877",,"null",6.338167483098871,-109.86546742401816,1.3477054670889501,8.334149009455633,22.306022778292554,-36.916785018950726,"3.28","1.54","9","85.2","-14","75.6","2631","6.7",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.81","null","null","null","null","null","null","null",7,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2020-09-11","88.4","-4.23","4.91","Ji-Man Choi",596847,592811,"null","ball",,,,,"13","null","R","L","R","TB","BOS","B","null","null",1,1,2020,"-1.25","0.10","-1.50","2.04","null","null",664040,2,1,"Bot","null","null",,,"543877",,"null",9.300783631076019,-128.34348932955388,-1.0388436799578464,-15.801112806688574,28.8890457660627,-31.116032713352922,"3.13","1.35","null","null","null","88.5","2372","6.7",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.82","null","null","null","null","null","null","null",7,"3","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-09-11","82.9","-4.07","5.14","Ji-Man Choi",596847,592811,"null","ball",,,,,"11","null","R","L","R","TB","BOS","B","null","null",0,1,2020,"0.21","0.25","-0.25","3.96","null","null",664040,2,1,"Bot","null","null",,,"543877",,"null",8.373641916879327,-120.40460005877881,3.3473695992044803,0.4590101218533315,23.15592800797245,-30.673766416831313,"3.28","1.61","null","null","null","83.4","2474","6.7",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.77","null","null","null","null","null","null","null",7,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2020-09-11","88.8","-4.19","5.12","Ji-Man Choi",596847,592811,"null","foul",,,,,"5","null","R","L","R","TB","BOS","S","null","null",0,0,2020,"-1.23","0.60","-0.19","2.31","null","null",664040,2,1,"Bot","null","null",,,"543877",,"null",12.403466058771812,-128.66269485366396,-2.0459367436772977,-16.219772798550515,26.784232994393303,-25.286210180217477,"3.28","1.54","null","null","null","89.1","2294","6.7",630958,592811,"543877","666915","624414","646240","593428","656308","598265","657077","53.78","null","null","null","null","null","null","null",7,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2020-09-10","92.9","2.37","5.45","Ji-Man Choi",596847,605488,"field_out","hit_into_play",,,,,"4","Ji-Man Choi grounds out, second baseman Christian Arroyo to first baseman Bobby Dalbec.  ","R","L","L","TB","BOS","X",4,"ground_ball",3,1,2020,"1.07","1.40","-0.46","2.63","null","null",640457,2,7,"Bot","153.59","138.72",,,"543877",,"null",-9.694151909998006,-134.81058248522504,-4.459756495184292,15.202913363992575,31.02443704149353,-14.37217454828299,"3.29","1.54","4","84.0","-39","93.4","2295","6.9",630957,605488,"543877","666915","624414","646240","593428","622168","598265","657077","53.61","0.071","0.064","0.00",1,0,0,2,62,"5","Sinker",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SI","2020-09-10","93.3","2.45","5.57","Ji-Man Choi",596847,605488,"null","called_strike",,,,,"2","null","R","L","L","TB","BOS","S","null","null",3,0,2020,"0.90","1.47","-0.18","3.00","null","null",640457,2,7,"Bot","null","null",,,"543877",,"null",-8.87955210272592,-135.47293201396184,-4.086913897115501,13.09898741859658,31.234487517369995,-13.386118776079327,"3.26","1.54","null","null","null","94.3","2250","7.1",630957,605488,"543877","666915","624414","646240","593428","622168","598265","657077","53.38","null","null","null","null","null","null","null",62,"4","Sinker",3,4,3,4,4,3,3,4,"Infield shift","Standard"
"SL","2020-09-10","82.9","2.21","5.84","Ji-Man Choi",596847,605488,"null","ball",,,,,"13","null","R","L","L","TB","BOS","B","null","null",2,0,2020,"-0.42","-0.02","-1.11","1.19","null","null",640457,2,7,"Bot","null","null",,,"543877",,"null",-6.788978633683417,-120.58825625899603,-4.121772872666343,-2.861995619047652,22.768305608661407,-31.82645796601519,"3.11","1.54","null","null","null","83.5","2222","6.6",630957,605488,"543877","666915","624414","646240","593428","622168","598265","657077","53.89","null","null","null","null","null","null","null",62,"3","Slider",3,4,3,4,4,3,3,4,"Strategic","Standard"
"SL","2020-09-10","83.7","2.15","5.83","Ji-Man Choi",596847,605488,"null","ball",,,,,"13","null","R","L","L","TB","BOS","B","null","null",1,0,2020,"-0.48","0.09","-2.07","1.40","null","null",640457,2,7,"Bot","null","null",,,"543877",,"null",-8.845292822121674,-121.64044042954886,-4.002256321376386,-3.1298078380501084,23.00280823922717,-30.740342944000528,"3.13","1.54","null","null","null","84.4","2279","6.7",630957,605488,"543877","666915","624414","646240","593428","622168","598265","657077","53.79","null","null","null","null","null","null","null",62,"2","Slider",3,4,3,4,4,3,3,4,"Strategic","Standard"
"SI","2020-09-10","93.7","2.50","5.63","Ji-Man Choi",596847,605488,"null","ball",,,,,"11","null","R","L","L","TB","BOS","B","null","null",0,0,2020,"0.85","1.54","-1.21","2.66","null","null",640457,2,7,"Bot","null","null",,,"543877",,"null",-11.616609789478133,-135.9391574105708,-5.394376710603583,13.123365868814481,30.846149726435304,-12.003718629252779,"2.94","1.54","null","null","null","94.7","2278","7.1",630957,605488,"543877","666915","624414","646240","593428","622168","598265","657077","53.40","null","null","null","null","null","null","null",62,"1","Sinker",3,4,3,4,4,3,3,4,"Strategic","Standard"
"SI","2020-09-10","88.4","-1.61","5.00","Ji-Man Choi",596847,543901,"strikeout","swinging_strike",,,,,"3","Ji-Man Choi strikes out swinging.  ","R","L","R","TB","BOS","S",2,"null",3,2,2020,"-1.71","0.27","0.30","3.22","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",8.110457141313816,-128.3849780145167,1.2379488302603998,-20.602690792936457,30.046086058535852,-29.72764516363626,"3.29","1.54","null","null","null","87.0","2107","5.8",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.69","null","null","0.00",1,0,0,"null",44,"6","Sinker",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"FC","2020-09-10","86.3","-1.55","5.06","Ji-Man Choi",596847,543901,"null","ball",,,,,"12","null","R","L","R","TB","BOS","B","null","null",2,2,2020,"-0.28","0.43","1.44","2.94","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",7.609718896303098,-125.42173011215745,0.32347354165939934,-4.521385258847216,26.264708286953265,-27.96660064310515,"3.14","1.54","null","null","null","85.6","2233","6.0",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.49","null","null","null","null","null","null","null",44,"5","Cutter",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"FC","2020-09-10","86.7","-1.61","5.06","Ji-Man Choi",596847,543901,"null","swinging_strike",,,,,"2","null","R","L","R","TB","BOS","S","null","null",2,1,2020,"-0.25","0.68","-0.08","3.33","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",4.109449149137637,-126.17623550180006,0.707438978567227,-3.551986098081748,27.905210480550263,-25.329934943486332,"3.29","1.54","null","null","null","85.7","2192","5.8",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.70","null","null","null","null","null","null","null",44,"4","Cutter",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"CU","2020-09-10","75.6","-1.61","5.18","Ji-Man Choi",596847,543901,"null","called_strike",,,,,"1","null","R","L","R","TB","BOS","S","null","null",2,0,2020,"1.55","-0.83","-0.47","2.75","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",-0.4035988540682755,-109.88072176135596,3.656815483170514,12.475591667156792,23.65446999831413,-39.828996474332115,"3.23","1.54","null","null","null","74.5","2532","6.1",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.44","null","null","null","null","null","null","null",44,"3","Curveball",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"CH","2020-09-10","81.8","-1.75","5.01","Ji-Man Choi",596847,543901,"null","ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",1,0,2020,"-1.46","0.38","0.38","1.15","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",7.5574243001869315,-118.85949459667022,-2.7741267189863192,-15.332263798630759,24.751475346215184,-28.2091728346497,"3.19","1.54","null","null","null","80.9","1788","6.0",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.53","null","null","null","null","null","null","null",44,"2","Changeup",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"CU","2020-09-10","75.4","-1.60","5.18","Ji-Man Choi",596847,543901,"null","ball",,,,,"14","null","R","L","R","TB","BOS","B","null","null",0,0,2020,"1.40","-1.23","1.57","0.98","null",640457,"null",1,5,"Bot","null","null",,,"543877",,"null",4.060795444972903,-109.5165639021587,0.8138243317976597,10.041651321404089,25.494625463563708,-42.28473296833048,"3.22","1.54","null","null","null","73.7","2483","5.9",630957,543901,"543877","666915","624414","646240","593428","622168","598265","657077","54.61","null","null","null","null","null","null","null",44,"1","Curveball",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"FF","2020-09-08","98.0","-2.76","6.14","Ji-Man Choi",596847,663432,"field_out","hit_into_play",,,,,"5","Ji-Man Choi flies out sharply to right fielder Adam Eaton.  ","R","L","R","WSH","TB","X",9,"fly_ball",3,2,2020,"-0.58","1.58","0.26","2.24","null","null","null",0,8,"Top","169.83","101.14",,,"435559",,"null",9.473624040132933,-142.20806482941305,-8.678335862317292,-10.107433342546196,33.906119168979956,-8.791871028349973,"3.29","1.54","257","105.3","54","97.7","2644","6.3",630867,663432,"435559","452678","543281","666198","607208","572191","645302","594809","54.16","0.014","0.013","0.00",1,0,0,3,66,"9","4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shift","Standard"
"FF","2020-09-08","99.0","-2.76","6.12","Ji-Man Choi",596847,663432,"null","ball",,,,,"11","null","R","L","R","WSH","TB","B","null","null",2,2,2020,"-0.53","1.67","-0.93","3.07","null","null","null",0,8,"Top","null","null",,,"435559",,"null",6.211477514783613,-143.90274372836618,-6.739293838753971,-8.81412591656635,36.16910078564906,-7.6456900747140955,"3.35","1.50","null","null","null","98.6","2623","6.3",630867,663432,"435559","452678","543281","666198","607208","572191","645302","594809","54.18","null","null","null","null","null","null","null",66,"8","4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shift","Standard"
"SL","2020-09-08","89.3","-2.77","6.11","Ji-Man Choi",596847,663432,"null","foul",,,,,"14","null","R","L","R","WSH","TB","S","null","null",2,2,2020,"0.23","-0.29","1.03","1.80","null","null","null",0,8,"Top","null","null",,,"435559",,"null",8.867568052055017,-129.8285449898058,-4.00116175887832,0.843445190058197,26.56467850928913,-34.79877339381099,"3.29","1.54","5","95.3","-25","89.5","2581","6.4",630867,663432,"435559","452678","543281","666198","607208","572191","645302","594809","54.11","null","null","null","null","null","null","null",66,"7","Slider",5,3,3,5,3,5,3,5,"Infield shift","Standard"
"FF","2020-09-08","98.0","-2.65","6.25","Ji-Man Choi",596847,663432,"null","foul",,,,,"2","null","R","L","R","WSH","TB","S","null","null",2,2,2020,"-0.51","1.54","-0.18","2.86","null","null","null",0,8,"Top","null","null",,,"435559",,"null",7.813783475503088,-142.3796845588716,-7.1972993479133605,-8.693198440090686,32.794555212520734,-9.718188780216101,"3.29","1.54","188","76.1","64","97.7","2552","6.2",630867,663432,"435559","452678","543281","666198","607208","572191","645302","594809","54.28","null","null","null","null","null","null","null",66,"6","4-Seam Fastball",5,3,3,5,3,5,3,5,"Infield shift","Standard"
