"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-09-18","98.4","-1.46","6.15","Bryan Holaday",592407,607192,"null","foul",,,,,"2","null","R","R","R","BAL","TB","S","null","null",2,1,2020,"-0.27","1.69","-0.02","2.92",642082,669720,547004,0,2,"Bot","null","null",,,"605421",,"null",4.687061428225372,-143.01313419455414,-7.392090449157119,-4.839118016990333,34.90899909550055,-7.456254614283248,"3.37","1.53","147","71.7","69","100.9","2564","7.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.66","null","null","null","null","null","null","null",17,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","99.8","-1.24","6.15","Bryan Holaday",592407,607192,"null","ball",,,,,"9","null","R","R","R","BAL","TB","B","null","null",1,1,2020,"-0.41","1.82","0.36","1.43",642082,669720,547004,0,2,"Bot","null","null",,,"605421",,"null",5.542851463539666,-144.73083086936876,-12.131278825401743,-7.162309282362492,38.557770800138066,-3.854573479820055,"3.11","1.48","null","null","null","101.9","2625","7.9",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.55","null","null","null","null","null","null","null",17,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.8","-1.17","6.11","Bryan Holaday",592407,607192,"null","called_strike",,,,,"5","null","R","R","R","BAL","TB","S","null","null",1,0,2020,"-0.15","1.74","-0.13","2.04",642082,669720,547004,0,2,"Bot","null","null",,,"605421",,"null",3.223708749457209,-142.08113872971103,-9.729365470296724,-2.7682498796015516,34.202059338811665,-6.49625670317519,"3.06","1.46","null","null","null","100.3","2601","7.9",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.62","null","null","null","null","null","null","null",17,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","82.5","-1.38","6.29","Bryan Holaday",592407,607192,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",0,0,2020,"0.65","-1.54","1.24","1.71",642082,669720,547004,0,2,"Bot","null","null",,,"605421",,"null",4.764467146977165,-119.99069360181961,-0.7700608424219708,5.117733447099093,27.710699445332384,-46.868049672945475,"3.06","1.36","null","null","null","83.3","2920","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.23","null","null","null","null","null","null","null",17,"1","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","98.4","-1.55","6.11","Rio Ruiz",547004,607192,"single","hit_into_play_no_out",,,,,"5","Rio Ruiz singles on a line drive to center fielder Manuel Margot.   Chance Sisco to 3rd.    Austin Hays to 2nd.  ","R","L","R","BAL","TB","X",8,"line_drive",0,0,2020,"-0.08","1.50","0.25","2.44","null",642082,669720,0,2,"Bot","97.66","77.52",,,"605421",,"null",5.207587483033483,-143.01283819784103,-8.171430676928553,-2.239486431296574,32.16499359848336,-9.905158463471599,"3.33","1.56","240","99.0","12","100.9","2509","7.7",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.83","0.929","0.836","0.90",1,1,0,4,16,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","99.9","-1.29","6.14","Austin Hays",669720,607192,"walk","ball",,,,,"14","Austin Hays walks.  ","R","R","R","BAL","TB","B","null","null",3,2,2020,"-0.03","1.53","1.10","0.97","null",642082,"null",0,2,"Bot","null","null",,,"605421",,"null",6.835407199165374,-144.85955415759935,-12.776113130451069,-1.9662723038674426,32.55849425919554,-7.783552319241278,"3.13","1.51","null","null","null","102.6","2659","7.9",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.64","null","null","0.70",1,0,0,"null",15,"8","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","81.9","-1.29","6.35","Austin Hays",669720,607192,"null","foul",,,,,"2","null","R","R","R","BAL","TB","S","null","null",3,2,2020,"0.61","-1.45","-0.04","2.90","null",642082,"null",0,2,"Bot","null","null",,,"605421",,"null",1.661356498999157,-119.25313214923654,1.648311829950691,5.442999948841297,24.45975451736232,-46.48284369370726,"3.13","1.50","null","null","null","83.0","2718","7.1",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.37","null","null","null","null","null","null","null",15,"7","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","84.5","-1.33","6.32","Austin Hays",669720,607192,"null","blocked_ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",2,2,2020,"0.28","-1.42","0.88","0.28","null",642082,"null",0,2,"Bot","null","null",,,"605421",,"null",4.689555717661142,-122.89802945933683,-4.861559090378751,1.7649045845307518,27.90438420580577,-45.52864117989286,"3.13","1.48","null","null","null","85.7","2863","7.4",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.06","null","null","null","null","null","null","null",15,"6","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","98.1","-1.32","6.22","Austin Hays",669720,607192,"null","foul",,,,,"3","null","R","R","R","BAL","TB","S","null","null",2,2,2020,"0.12","1.32","0.46","3.20","null",642082,"null",0,2,"Bot","null","null",,,"605421",,"null",4.6529179076476685,-142.76373890659872,-5.912339428685042,0.576739160591175,31.538150861618718,-12.939673832215176,"3.13","1.50","281","85.9","30","100.8","2294","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.86","null","null","null","null","null","null","null",15,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","85.0","-1.26","6.35","Austin Hays",669720,607192,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",1,2,2020,"0.30","-1.49","1.52","0.47","null","null",642082,0,2,"Bot","null","null",,,"605421",,"null",6.006671094228886,-123.55936327008848,-4.406516503033501,1.6259232830270551,28.271020047243585,-46.50040004902231,"3.13","1.51","null","null","null","85.7","2934","7.2",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.35","null","null","null","null","null","null","null",15,"4","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","83.5","-1.39","6.34","Austin Hays",669720,607192,"null","swinging_strike_blocked",,,,,"14","null","R","R","R","BAL","TB","S","null","null",1,1,2020,"0.58","-1.29","0.14","0.51","null","null",642082,0,2,"Bot","null","null",,,"605421",,"null",2.4290007856106404,-121.43988764780286,-4.393438687001161,5.119194250133228,26.679860558069617,-44.142271631514106,"3.13","1.50","null","null","null","84.2","2947","7.1",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.43","null","null","null","null","null","null","null",15,"3","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.3","-1.51","6.14","Austin Hays",669720,607192,"null","foul",,,,,"1","null","R","R","R","BAL","TB","S","null","null",1,0,2020,"-0.04","1.50","-0.40","3.21","null","null",642082,0,2,"Bot","null","null",,,"605421",,"null",3.138346890689502,-141.57179769781433,-5.93453945645753,-1.2273906257450136,33.1038491470552,-10.825681126553576,"3.13","1.50","227","76.8","28","99.6","2377","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.87","null","null","null","null","null","null","null",15,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.2","-1.46","6.24","Austin Hays",669720,607192,"null","ball",,,,,"12","null","R","R","R","BAL","TB","B","null","null",0,0,2020,"-0.07","1.42","0.55","3.92","null","null",642082,0,2,"Bot","null","null",,,"605421",,"null",5.672371763088778,-141.49667680992124,-4.046732666728429,-2.2491873775375057,32.11923988517799,-12.430967715895333,"3.31","1.58","null","null","null","99.4","2278","7.5",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.00","null","null","null","null","null","null","null",15,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","82.2","-1.67","6.41","Chance Sisco",642082,607192,"single","hit_into_play_no_out",,,,,"7","Chance Sisco singles on a ground ball to center fielder Manuel Margot.  ","R","L","R","BAL","TB","X",8,"ground_ball",0,1,2020,"0.58","-1.37","-0.36","2.03","null","null","null",0,2,"Bot","119.61","99.12",,,"605421",,"null",1.8780173384317904,-119.6579536445385,-0.658380806736274,5.1133732722871015,25.22467734019284,-45.37046589045143,"3.43","1.58","15","93.8","-7","82.6","2891","6.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.74","0.207","0.186","0.90",1,1,0,2,14,"2","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","95.9","-1.58","6.21","Chance Sisco",642082,607192,"null","called_strike",,,,,"5","null","R","L","R","BAL","TB","S","null","null",0,0,2020,"0.02","1.54","-0.01","2.62","null","null","null",0,2,"Bot","null","null",,,"605421",,"null",4.201996775042598,-139.48586548257367,-7.475004300854952,-0.7552517113679936,33.19536453845626,-10.554448916828663,"3.43","1.71","null","null","null","97.5","2507","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.17","null","null","null","null","null","null","null",14,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-09-18","83.3","-1.25","6.39","Ryan Mountcastle",663624,607192,"strikeout","swinging_strike",,,,,"9","Ryan Mountcastle strikes out swinging.  ","R","R","R","BAL","TB","S",2,"null",2,2,2020,"-0.04","-1.31","0.61","1.78","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",4.4596893551316255,-121.23813521316178,-1.5002671509941177,-1.3604939502052424,25.437968646505862,-44.98010569394395,"3.66","1.75","null","null","null","85.0","2815","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.92","null","null","0.00",1,0,0,"null",10,"7","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","98.9","-1.18","6.26","Ryan Mountcastle",663624,607192,"null","foul",,,,,"8","null","R","R","R","BAL","TB","S","null","null",2,2,2020,"-0.08","1.64","0.01","2.13","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",3.5131773730261067,-143.7895359989555,-9.84197446207567,-1.903721577057062,33.4518127412514,-7.401989800169643,"3.66","1.75","243","76.4","33","101.2","2413","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.89","null","null","null","null","null","null","null",10,"6","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"CU","2020-09-18","83.2","-1.35","6.40","Ryan Mountcastle",663624,607192,"null","foul",,,,,"14","null","R","R","R","BAL","TB","S","null","null",2,2,2020,"0.82","-1.39","1.27","1.68","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",4.448908794722566,-121.02452118850809,-1.5006124419770512,6.811667478184723,29.295690706432794,-45.44706742928415,"3.66","1.75","151","61.3","53","83.6","3085","7.1",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.38","null","null","null","null","null","null","null",10,"5","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.7","-1.28","6.22","Ryan Mountcastle",663624,607192,"null","called_strike",,,,,"8","null","R","R","R","BAL","TB","S","null","null",2,1,2020,"-0.14","1.61","0.13","1.55","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",4.252821548164132,-141.8897226320632,-11.017453813158095,-2.9082253158132874,33.45526351145362,-8.101173253297203,"3.51","1.58","null","null","null","100.1","2388","7.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.69","null","null","null","null","null","null","null",10,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.9","-1.15","6.23","Ryan Mountcastle",663624,607192,"null","ball",,,,,"14","null","R","R","R","BAL","TB","B","null","null",1,1,2020,"-0.23","1.57","1.19","1.96","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",7.019294913753351,-142.0928747105494,-9.850366875410073,-4.737547937791006,33.20090196803641,-8.850449336518015,"3.41","1.63","null","null","null","100.2","2457","7.7",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.76","null","null","null","null","null","null","null",10,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","96.9","-1.32","6.22","Ryan Mountcastle",663624,607192,"null","foul",,,,,"2","null","R","R","R","BAL","TB","S","null","null",1,0,2020,"-0.20","1.45","-0.19","3.38","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",3.5725124162295576,-141.04526516673633,-5.459188779410022,-3.4768864353783893,34.486298467010364,-11.839368817253664,"3.66","1.75","231","77.6","46","99.3","2196","7.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.72","null","null","null","null","null","null","null",10,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","96.4","-1.25","6.32","Ryan Mountcastle",663624,607192,"null","ball",,,,,"12","null","R","R","R","BAL","TB","B","null","null",0,0,2020,"0.23","1.43","1.01","3.36","null",593643,"null",2,1,"Bot","null","null",,,"605421",,"null",5.613419786067918,-140.22837321655803,-5.642188549178177,1.690984857668695,33.27945497095781,-12.23638261802466,"3.46","1.71","null","null","null","98.5","2408","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.89","null","null","null","null","null","null","null",10,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.3","-1.51","6.15","DJ Stewart",621466,607192,"strikeout","swinging_strike",,,,,"5","DJ Stewart strikes out swinging.  ","R","L","R","BAL","TB","S",2,"null",3,2,2020,"-0.20","1.65","0.11","2.46","null",593643,"null",1,1,"Bot","null","null",,,"605421",,"null",4.9579650125309485,-141.43348671119517,-8.339465547874696,-3.872449249177318,34.32794356423448,-8.35065912951878,"3.06","1.45","null","null","null","99.6","2445","7.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.74","null","null","0.00",1,0,0,"null",9,"10","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","97.8","-1.42","6.15","DJ Stewart",621466,607192,"null","foul",,,,,"14","null","R","L","R","BAL","TB","S","null","null",3,2,2020,"-0.18","1.59","0.90","2.04","null",593643,"null",1,1,"Bot","null","null",,,"605421",,"null",6.8715052424233685,-142.0424254848712,-9.45083895185561,-4.0802824066237156,33.75920480395098,-8.67401999231194,"3.06","1.45","232","73.4","33","100.1","2424","7.8",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.73","null","null","null","null","null","null","null",9,"9","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","98.9","-1.76","6.08","DJ Stewart",621466,607192,"null","blocked_ball",,,,,"13","null","R","L","R","BAL","TB","B","null","null",2,2,2020,"-0.17","1.61","0.00","0.46","null",593643,"null",1,1,"Bot","null","null",,,"605421",,"null",5.2927098700455675,-143.31871307041072,-13.890020729154381,-3.6030439132214602,35.05594416951547,-6.810320979605403,"3.06","1.41","null","null","null","100.8","2533","7.7",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.79","null","null","null","null","null","null","null",9,"8","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","100.9","-1.64","6.03","DJ Stewart",621466,607192,"null","ball",,,,,"14","null","R","L","R","BAL","TB","B","null","null",1,2,2020,"0.13","1.55","0.96","0.34","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",7.0521319016116655,-146.12318270965497,-14.410471818543385,0.14728652271645323,36.593044334874975,-6.648077378901861,"3.06","1.38","null","null","null","102.7","2744","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.85","null","null","null","null","null","null","null",9,"7","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-09-18","82.8","-1.39","6.35","DJ Stewart",621466,607192,"null","foul",,,,,"9","null","R","L","R","BAL","TB","S","null","null",1,2,2020,"0.45","-1.71","0.30","1.72","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",3.0059137636649043,-120.48299756639828,-0.5780204989544422,3.628049596317786,28.876877952388185,-48.64449505737421,"3.06","1.45","null","null","null","83.6","2932","7.4",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.13","null","null","null","null","null","null","null",9,"6","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","100.1","-1.49","6.17","DJ Stewart",621466,607192,"null","foul",,,,,"12","null","R","L","R","BAL","TB","S","null","null",1,2,2020,"0.10","1.39","0.99","2.80","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",6.757954520928628,-145.5470422638874,-7.386019585017366,-0.252669590672511,34.68515334612967,-10.80865827021877,"3.06","1.45","null","null","null","102.4","2543","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.88","null","null","null","null","null","null","null",9,"5","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-09-18","83.5","-1.41","6.36","DJ Stewart",621466,607192,"null","blocked_ball",,,,,"14","null","R","L","R","BAL","TB","B","null","null",0,2,2020,"0.60","-1.60","0.52","0.46","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",3.3434220054093493,-121.48667192102805,-3.9073531514382593,5.051809368390084,28.046839036402517,-47.18365919978407,"2.96","1.31","null","null","null","84.3","2910","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.24","null","null","null","null","null","null","null",9,"4","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-09-18","84.1","-1.47","6.48","DJ Stewart",621466,607192,"null","foul",,,,,"5","null","R","L","R","BAL","TB","S","null","null",0,2,2020,"0.55","-1.20","0.20","2.02","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",2.8352707750319905,-122.51847494952577,-1.5871774903874565,4.938777178858436,24.950447867620262,-44.087309632088505,"3.06","1.45","null","null","null","85.5","2852","7.2",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.29","null","null","null","null","null","null","null",9,"3","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","97.0","-1.51","6.29","DJ Stewart",621466,607192,"null","called_strike",,,,,"8","null","R","L","R","BAL","TB","S","null","null",0,1,2020,"0.02","1.42","-0.24","1.35","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",3.4265501796345794,-141.00990099977068,-11.172756111133936,-0.44886563940005475,29.82209755219505,-10.895458300714298,"3.06","1.33","null","null","null","99.3","2422","7.5",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.04","null","null","null","null","null","null","null",9,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","97.6","-1.68","6.17","DJ Stewart",621466,607192,"null","called_strike",,,,,"9","null","R","L","R","BAL","TB","S","null","null",0,0,2020,"-0.29","1.53","0.41","1.51","null","null",593643,1,1,"Bot","null","null",,,"605421",,"null",6.431330362359555,-141.74999145963687,-10.801264327953541,-5.289173946301903,31.25353800973656,-9.256459977638409,"3.06","1.38","null","null","null","100.0","2450","7.6",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","52.89","null","null","null","null","null","null","null",9,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2020-09-18","83.6","-1.46","6.47","Hanser Alberto",593643,607192,"single","hit_into_play_no_out",,,,,"14","Hanser Alberto singles on a soft ground ball to pitcher Tyler Glasnow.  ","R","R","R","BAL","TB","X",1,"ground_ball",0,2,2020,"0.58","-1.40","1.58","1.05","null","null","null",1,1,"Bot","120.13","190.29",,,"605421",,"null",5.930981135132549,-121.52723593150886,-3.24728082444575,4.398596538971764,26.80975428386699,-45.4452239958814,"3.37","1.57","2","49.8","-64","84.4","2892","7.1",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.36","0.214","0.193","0.90",1,1,0,1,8,"3","Curveball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","97.4","-1.58","6.29","Hanser Alberto",593643,607192,"null","foul",,,,,"9","null","R","R","R","BAL","TB","S","null","null",0,1,2020,"-0.25","1.69","0.32","1.75","null","null","null",1,1,"Bot","null","null",,,"605421",,"null",5.744955988771746,-141.33665761024437,-10.698232144342732,-4.676849807076896,32.37932753438506,-7.1920067194380914,"3.37","1.57","197","71.2","43","98.9","2428","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.22","null","null","null","null","null","null","null",8,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","96.4","-1.58","6.34","Hanser Alberto",593643,607192,"null","called_strike",,,,,"9","null","R","R","R","BAL","TB","S","null","null",0,0,2020,"-0.16","1.62","0.32","1.68","null","null","null",1,1,"Bot","null","null",,,"605421",,"null",5.508535033481921,-139.9956042849252,-10.629582705332519,-3.4222420804731692,32.639198959131576,-8.610508426405662,"3.43","1.63","null","null","null","97.9","2424","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.16","null","null","null","null","null","null","null",8,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","98.3","-1.82","6.20","Cedric Mullins",656775,607192,"strikeout","called_strike",,,,,"9","Cedric Mullins called out on strikes.  ","R","L","R","BAL","TB","S",2,"null",1,2,2020,"-0.28","1.71","0.50","1.80","null","null","null",0,1,"Bot","null","null",,,"605421",,"null",7.070896451184902,-142.6849406910612,-10.610243468721954,-5.416044863471191,31.889445533715133,-6.534403254661619,"3.31","1.56","null","null","null","100.1","2475","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.17","null","null","0.00",1,0,0,"null",7,"4","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2020-09-18","96.9","-1.76","6.31","Cedric Mullins",656775,607192,"null","foul",,,,,"7","null","R","L","R","BAL","TB","S","null","null",1,1,2020,"-0.22","1.38","-0.77","1.91","null","null","null",0,1,"Bot","null","null",,,"605421",,"null",3.23908941877274,-140.98487169453458,-9.5842273413892,-3.67394654516154,29.683134090233498,-11.775013617957683,"3.25","1.53","235","75.1","30","99.1","2221","7.3",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.17","null","null","null","null","null","null","null",7,"3","4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard"
"FF","2020-09-18","95.1","-1.77","6.33","Cedric Mullins",656775,607192,"null","foul",,,,,"7","null","R","L","R","BAL","TB","S","null","null",1,0,2020,"-0.20","1.62","-0.43","1.60","null","null","null",0,1,"Bot","null","null",,,"605421",,"null",4.034799547225793,-138.10495456337804,-10.553814750108375,-3.44543540354034,30.13742987121061,-9.355883625292467,"3.25","1.53","201","71.7","53","96.9","2416","7.4",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.15","null","null","null","null","null","null","null",7,"2","4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard"
"FF","2020-09-18","96.5","-1.83","6.39","Cedric Mullins",656775,607192,"null","ball",,,,,"11","null","R","L","R","BAL","TB","B","null","null",0,0,2020,"-0.31","1.61","-1.71","3.77","null","null","null",0,1,"Bot","null","null",,,"605421",,"null",1.0360551687182513,-140.45353956471533,-5.148505701234637,-4.343939838881725,32.71742827503364,-9.968992223442994,"3.41","1.56","null","null","null","98.0","2422","7.2",631661,607192,"605421","663993","664040","670712","642715","668227","622534","592669","53.29","null","null","null","null","null","null","null",7,"1","4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard"
"FF","2020-09-12","97.3","-1.49","5.87","Alex Verdugo",657077,607192,"field_out","hit_into_play",,,,,"9","Alex Verdugo grounds out to first baseman Nate Lowe.  ","R","L","R","TB","BOS","X",3,"ground_ball",0,0,2020,"-0.03","1.51","0.37","2.07","null","null","null",2,7,"Top","158.66","166.04",,,"605421",,"null",5.189419837045197,-141.44021353657865,-8.290272230126565,-1.6446135605098093,34.53989897515727,-10.19652055690603,"3.37","1.53","3","82.7","-38","99.5","2538","7.7",630959,607192,"605421","663993","664040","621563","642715","640457","622534","668227","52.80","0.071","0.064","0.00",1,0,0,2,54,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2020-09-12","96.8","-1.22","5.92","Christian Arroyo",624414,607192,"home_run","hit_into_play_score",,,,,"2","Christian Arroyo homers (1) on a fly ball to left field.   Jackie Bradley Jr.  scores.  ","R","R","R","TB","BOS","X","null","fly_ball",0,1,2020,"0.12","1.40","0.13","2.85","null",598265,"null",2,7,"Top","15.36","82.59",,,"605421",,"null",3.438665728336605,-140.7385516307273,-5.966234318042705,0.704208389684826,34.64728867151262,-12.398827544470183,"3.41","1.56","376","99.7","32","99.2","2309","7.8",630959,607192,"605421","663993","664040","621563","642715","640457","622534","668227","52.65","0.521","0.919","2.00",1,0,3,6,53,"2","4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard"
"CU","2020-09-12","80.6","-1.32","6.10","Christian Arroyo",624414,607192,"null","swinging_strike",,,,,"8","null","R","R","R","TB","BOS","S","null","null",0,0,2020,"0.51","-1.45","0.27","1.65","null",598265,"null",2,7,"Top","null","null",,,"605421",,"null",2.625296688021146,-117.16888148310348,-0.2570874404223753,4.0309938372826775,26.822513890821945,-45.561296008659966,"3.41","1.56","null","null","null","81.5","3091","7.4",630959,607192,"605421","663993","664040","621563","642715","640457","622534","668227","53.05","null","null","null","null","null","null","null",53,"1","Curveball",4,2,2,4,2,4,2,4,"Standard","Standard"
"FF","2020-09-12","96.7","-1.27","5.90","Michael Chavis",656308,607192,"strikeout","called_strike",,,,,"6","Michael Chavis called out on strikes.  ","R","R","R","TB","BOS","S",2,"null",3,2,2020,"-0.05","1.63","0.78","2.27","null",598265,"null",1,7,"Top","null","null",,,"605421",,"null",5.672013421443326,-140.51535683944653,-7.897863652222084,-2.1065752251557535,34.896238917909606,-8.95558779274424,"3.19","1.52","null","null","null","97.7","2512","7.2",630959,607192,"605421","663993","664040","621563","642715","640457","622534","668227","53.33","null","null","0.00",1,0,0,"null",52,"7","4-Seam Fastball",4,2,2,4,2,4,2,4,"Standard","Standard"
