"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2020-09-24","97.9","-0.61","5.76","Marcus Semien",543760,621111,"null","foul",,,,,"2","null","R","R","R","LAD","OAK","S","null","null",2,2,2020,"-0.58","1.49","0.20","2.92","null","null","null",2,4,"Top","null","null",,,"669257",,"null",3.527563895169024,-142.52145670589059,-5.657411529869693,-8.766601954271108,32.92737094692121,-10.755503302131215,"3.30","1.57","234","80.9","50","98.3","2570","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.00","null","null","null","null","null","null","null",26,"5","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"KC","2020-09-24","80.9","-0.82","5.80","Marcus Semien",543760,621111,"null","foul",,,,,"4","null","R","R","R","LAD","OAK","S","null","null",2,1,2020,"0.99","-1.25","-0.63","2.12","null","null","null",2,4,"Top","null","null",,,"669257",,"null",-1.4687872613663113,-117.7901359074201,0.8613149881820474,9.414643939232718,24.456304702733,-44.10401461454099,"3.30","1.57","172","83.1","17","80.8","2881","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.11","null","null","null","null","null","null","null",26,"4","Knuckle Curve",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-09-24","96.8","-0.64","5.84","Marcus Semien",543760,621111,"null","foul",,,,,"2","null","R","R","R","LAD","OAK","S","null","null",2,0,2020,"-0.10","1.47","-0.02","2.89","null","null","null",2,4,"Top","null","null",,,"669257",,"null",1.8799630606563964,-141.03600521727398,-5.747330757252449,-1.7779119636628908,30.28173355086272,-11.470221876075403,"3.30","1.57","null","null","null","97.4","2322","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.06","null","null","null","null","null","null","null",26,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-09-24","97.2","-1.00","5.62","Marcus Semien",543760,621111,"null","ball",,,,,"14","null","R","R","R","LAD","OAK","B","null","null",1,0,2020,"-0.31","1.21","1.41","1.67","null","null","null",2,4,"Top","null","null",,,"669257",,"null",7.164998733845274,-141.28377060154202,-7.871278074789986,-5.668831392955407,30.748021193550557,-14.296755679190404,"3.32","1.59","null","null","null","97.5","2145","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.07","null","null","null","null","null","null","null",26,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-09-24","97.5","-0.63","5.83","Marcus Semien",543760,621111,"null","ball",,,,,"14","null","R","R","R","LAD","OAK","B","null","null",0,0,2020,"-0.33","1.65","0.77","0.67","null","null","null",2,4,"Top","null","null",,,"669257",,"null",4.543854660641873,-141.43988855935638,-12.129503838095134,-5.513756993673805,31.849029649636456,-7.5001236631477255,"3.35","1.61","null","null","null","97.6","2755","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","53.99","null","null","null","null","null","null","null",26,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"KC","2020-09-24","82.0","-0.77","5.78","Robbie Grossman",543257,621111,"field_out","hit_into_play",,,,,"4","Robbie Grossman flies out to left fielder AJ Pollock.  ","R","L","R","LAD","OAK","X",7,"fly_ball",1,2,2020,"0.75","-1.61","-0.58","2.29","null","null","null",1,4,"Top","41.76","80.91",,,"669257",,"null",-1.0122547170742795,-119.3860554137242,1.8673550310161964,7.311857494458539,25.47184931022265,-48.128249835012795,"3.15","1.52","342","95.4","31","82.0","3149","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.03","0.186","0.286","0.00",1,0,0,5,25,"4","Knuckle Curve",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"KC","2020-09-24","80.8","-0.75","5.80","Robbie Grossman",543257,621111,"null","swinging_strike",,,,,"5","null","R","L","R","LAD","OAK","S","null","null",1,1,2020,"0.93","-1.42","-0.16","2.44","null","null","null",1,4,"Top","null","null",,,"669257",,"null",-0.4722104360924631,-117.52311002798243,1.97513291985352,8.629446066928677,25.533641726139265,-45.84508460176263,"3.15","1.52","null","null","null","80.5","2929","6.5",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.04","null","null","null","null","null","null","null",25,"3","Knuckle Curve",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2020-09-24","97.3","-1.02","5.72","Robbie Grossman",543257,621111,"null","called_strike",,,,,"5","null","R","L","R","LAD","OAK","S","null","null",1,0,2020,"-0.52","1.61","0.19","2.33","null","null","null",1,4,"Top","null","null",,,"669257",,"null",4.431847145334782,-141.50930024167957,-7.2803630660353855,-7.9247635051932654,31.28586412273475,-9.073404679117278,"3.13","1.51","null","null","null","97.3","2668","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.24","null","null","null","null","null","null","null",25,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard"
"KC","2020-09-24","79.3","-0.70","5.89","Robbie Grossman",543257,621111,"null","ball",,,,,"11","null","R","L","R","LAD","OAK","B","null","null",0,0,2020,"0.75","-1.70","-0.92","4.08","null","null","null",1,4,"Top","null","null",,,"669257",,"null",-1.8815596994453838,-115.2065727080223,6.114833242311409,6.9777982149047855,23.515605449580708,-48.730776352908975,"3.10","1.49","null","null","null","79.0","2990","6.4",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.11","null","null","null","null","null","null","null",25,"1","Knuckle Curve",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2020-09-24","97.2","-0.75","5.85","Tommy La Stella",600303,621111,"strikeout","swinging_strike",,,,,"2","Tommy La Stella strikes out swinging.  ","R","L","R","LAD","OAK","S",2,"null",1,2,2020,"-0.33","1.73","-0.13","3.58","null","null","null",0,4,"Top","null","null",,,"669257",,"null",2.418137344611095,-141.54494389868475,-4.551991394495163,-4.986641309543148,30.856941253496565,-8.075728297862467,"3.50","1.63","null","null","null","97.4","2658","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.21","null","null","0.00",1,0,0,"null",24,"6","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
"FF","2020-09-24","97.6","-1.03","5.74","Tommy La Stella",600303,621111,"null","foul",,,,,"2","null","R","L","R","LAD","OAK","S","null","null",1,2,2020,"-0.61","1.51","-0.19","3.41","null","null","null",0,4,"Top","null","null",,,"669257",,"null",3.6559619162125334,-142.08159454331846,-4.254881209753467,-9.072693465982661,30.627557898928348,-10.947129805655637,"3.50","1.63","254","77.6","53","97.8","2555","6.3",631335,621111,"669257","571970","621035","457759","608369","572041","641355","605141","54.23","null","null","null","null","null","null","null",24,"5","4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard"
